"concept"	"list"	"set.number"	"response.number"	"right.answer"	"x"	"n"	"p"	"lower"	"upper"	"p.value"
"hg10"	"L2"	4	2	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	5	1	FALSE	1	21	0.0476190476190476	NA	NA	NA
"hg10"	"L2"	5	2	TRUE	4	23	0.173913043478261	NA	NA	NA
"hg10"	"L2"	5	3	TRUE	17	23	0.739130434782609	NA	NA	NA
"hg10"	"L2"	5	4	TRUE	1	21	0.0476190476190476	NA	NA	NA
"hg10"	"L2"	6	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	6	2	TRUE	22	23	0.956521739130435	NA	NA	NA
"hg10"	"L2"	6	3	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg10"	"L2"	6	4	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg10"	"L2"	6	5	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	7	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	7	2	TRUE	20	23	0.869565217391304	NA	NA	NA
"hg10"	"L2"	8	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	8	2	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	8	3	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	9	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	9	2	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	9	3	FALSE	6	23	0.260869565217391	NA	NA	NA
"hg10"	"L2"	9	4	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	10	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	10	2	FALSE	2	23	0.0869565217391304	NA	NA	NA
"hg10"	"L2"	10	3	TRUE	22	23	0.956521739130435	NA	NA	NA
"hg10"	"L2"	11	1	TRUE	23	23	1	NA	NA	NA
"hg10"	"L2"	11	2	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	12	1	FALSE	0	22	0	NA	NA	NA
"hg10"	"L2"	12	2	FALSE	0	22	0	NA	NA	NA
"hg10"	"L2"	12	3	FALSE	0	22	0	NA	NA	NA
"hg10"	"L2"	12	4	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	12	5	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg10"	"L2"	13	1	TRUE	23	23	1	NA	NA	NA
"hg10"	"L2"	14	1	FALSE	1	22	0.0454545454545455	NA	NA	NA
"hg10"	"L2"	14	2	FALSE	0	21	0	NA	NA	NA
"hg10"	"L2"	14	3	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg10"	"L2"	15	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	16	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	17	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	17	2	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	17	3	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg10"	"L2"	18	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	18	2	TRUE	23	23	1	NA	NA	NA
"hg10"	"L2"	18	3	TRUE	23	23	1	NA	NA	NA
"hg10"	"L2"	18	4	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	19	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	19	2	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	20	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	20	2	TRUE	23	23	1	NA	NA	NA
"hg10"	"L2"	20	3	FALSE	1	23	0.0434782608695652	NA	NA	NA
"hg10"	"L2"	20	4	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	21	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	21	2	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	22	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	22	2	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	23	1	TRUE	23	23	1	NA	NA	NA
"hg10"	"L2"	23	2	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	23	3	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	23	4	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	23	5	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	24	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	24	2	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	24	3	TRUE	23	23	1	NA	NA	NA
"hg10"	"L2"	24	4	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	25	1	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	25	2	FALSE	0	23	0	NA	NA	NA
"hg10"	"L2"	25	3	TRUE	23	23	1	NA	NA	NA
"hg10"	"L2"	25	4	FALSE	0	23	0	NA	NA	NA
"hg100"	"L2"	1	1	TRUE	11	22	0.5	NA	NA	NA
"hg100"	"L2"	1	2	TRUE	5	22	0.227272727272727	NA	NA	NA
"hg100"	"L2"	2	1	FALSE	18	22	0.818181818181818	NA	NA	NA
"hg100"	"L2"	2	2	TRUE	4	21	0.190476190476190	NA	NA	NA
"hg100"	"L2"	2	3	TRUE	8	22	0.363636363636364	NA	NA	NA
"hg100"	"L2"	3	1	TRUE	16	21	0.761904761904762	NA	NA	NA
"hg100"	"L2"	3	2	FALSE	14	21	0.666666666666667	NA	NA	NA
"hg100"	"L2"	3	3	TRUE	11	22	0.5	NA	NA	NA
"hg100"	"L2"	3	4	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg100"	"L2"	3	5	TRUE	7	22	0.318181818181818	NA	NA	NA
"hg100"	"L2"	4	1	TRUE	17	22	0.772727272727273	NA	NA	NA
"hg100"	"L2"	4	2	TRUE	11	22	0.5	NA	NA	NA
"hg100"	"L2"	4	3	TRUE	14	22	0.636363636363636	NA	NA	NA
"hg100"	"L2"	5	1	TRUE	17	22	0.772727272727273	NA	NA	NA
"hg100"	"L2"	6	1	FALSE	16	22	0.727272727272727	NA	NA	NA
"hg100"	"L2"	6	2	FALSE	18	22	0.818181818181818	NA	NA	NA
"hg100"	"L2"	6	3	TRUE	14	22	0.636363636363636	NA	NA	NA
"hg100"	"L2"	6	4	TRUE	15	22	0.681818181818182	NA	NA	NA
"hg100"	"L2"	6	5	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg100"	"L2"	7	1	TRUE	14	22	0.636363636363636	NA	NA	NA
"hg100"	"L2"	7	2	FALSE	9	22	0.409090909090909	NA	NA	NA
"hg100"	"L2"	7	3	TRUE	15	22	0.681818181818182	NA	NA	NA
"hg100"	"L2"	7	4	TRUE	16	22	0.727272727272727	NA	NA	NA
"hg100"	"L2"	8	1	TRUE	15	22	0.681818181818182	NA	NA	NA
"hg100"	"L2"	8	2	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg100"	"L2"	9	1	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg100"	"L2"	9	2	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg100"	"L2"	10	1	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg100"	"L2"	10	2	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg100"	"L2"	11	1	TRUE	10	22	0.454545454545455	NA	NA	NA
"hg100"	"L2"	12	1	FALSE	13	22	0.590909090909091	NA	NA	NA
"hg100"	"L2"	12	2	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg100"	"L2"	12	3	FALSE	14	21	0.666666666666667	NA	NA	NA
"hg100"	"L2"	12	4	TRUE	21	21	1	NA	NA	NA
"hg100"	"L2"	13	1	TRUE	17	22	0.772727272727273	NA	NA	NA
"hg100"	"L2"	14	1	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg100"	"L2"	15	1	FALSE	11	20	0.55	NA	NA	NA
"hg100"	"L2"	15	2	FALSE	12	20	0.6	NA	NA	NA
"hg100"	"L2"	15	3	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg100"	"L2"	16	1	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg100"	"L2"	16	2	TRUE	17	22	0.772727272727273	NA	NA	NA
"hg100"	"L2"	16	3	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg100"	"L2"	17	1	TRUE	17	21	0.80952380952381	NA	NA	NA
"hg100"	"L2"	17	2	TRUE	18	21	0.857142857142857	NA	NA	NA
"hg100"	"L2"	17	3	FALSE	3	21	0.142857142857143	NA	NA	NA
"hg100"	"L2"	18	1	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg100"	"L2"	18	2	TRUE	19	20	0.95	NA	NA	NA
"hg100"	"L2"	18	3	FALSE	7	21	0.333333333333333	NA	NA	NA
"hg100"	"L2"	18	4	TRUE	20	21	0.952380952380952	NA	NA	NA
"hg100"	"L2"	18	5	FALSE	5	20	0.25	NA	NA	NA
"hg100"	"L2"	19	1	TRUE	17	21	0.80952380952381	NA	NA	NA
"hg100"	"L2"	19	2	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg100"	"L2"	19	3	TRUE	17	21	0.80952380952381	NA	NA	NA
"hg100"	"L2"	20	1	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg100"	"L2"	21	1	TRUE	18	20	0.9	NA	NA	NA
"hg100"	"L2"	21	2	TRUE	18	20	0.9	NA	NA	NA
"hg100"	"L2"	21	3	TRUE	16	21	0.761904761904762	NA	NA	NA
"hg100"	"L2"	21	4	FALSE	6	20	0.3	NA	NA	NA
"hg100"	"L2"	21	5	TRUE	19	20	0.95	NA	NA	NA
"hg100"	"L2"	22	1	TRUE	18	21	0.857142857142857	NA	NA	NA
"hg100"	"L2"	22	2	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg100"	"L2"	23	1	TRUE	21	21	1	NA	NA	NA
"hg100"	"L2"	23	2	TRUE	21	21	1	NA	NA	NA
"hg100"	"L2"	23	3	TRUE	13	21	0.619047619047619	NA	NA	NA
"hg100"	"L2"	24	1	TRUE	17	21	0.80952380952381	NA	NA	NA
"hg100"	"L2"	24	2	FALSE	6	21	0.285714285714286	NA	NA	NA
"hg100"	"L2"	24	3	TRUE	19	21	0.904761904761905	NA	NA	NA
"hg100"	"L2"	24	4	TRUE	18	20	0.9	NA	NA	NA
"hg100"	"L2"	24	5	FALSE	6	20	0.3	NA	NA	NA
"hg100"	"L2"	25	1	TRUE	21	21	1	NA	NA	NA
"hg101"	"L2"	1	1	TRUE	8	25	0.32	NA	NA	NA
"hg101"	"L2"	1	2	TRUE	16	25	0.64	NA	NA	NA
"hg101"	"L2"	2	1	TRUE	21	25	0.84	NA	NA	NA
"hg101"	"L2"	3	1	TRUE	7	25	0.28	NA	NA	NA
"hg101"	"L2"	3	2	FALSE	18	25	0.72	NA	NA	NA
"hg101"	"L2"	3	3	TRUE	19	25	0.76	NA	NA	NA
"hg101"	"L2"	4	1	FALSE	9	25	0.36	NA	NA	NA
"hg101"	"L2"	4	2	FALSE	2	25	0.08	NA	NA	NA
"hg101"	"L2"	4	3	TRUE	25	25	1	NA	NA	NA
"hg101"	"L2"	5	1	TRUE	20	25	0.8	NA	NA	NA
"hg101"	"L2"	5	2	FALSE	12	25	0.48	NA	NA	NA
"hg101"	"L2"	5	3	TRUE	12	25	0.48	NA	NA	NA
"hg101"	"L2"	5	4	FALSE	14	25	0.56	NA	NA	NA
"hg101"	"L2"	5	5	FALSE	1	25	0.04	NA	NA	NA
"hg101"	"L2"	6	1	FALSE	19	24	0.791666666666667	NA	NA	NA
"hg101"	"L2"	6	2	TRUE	18	24	0.75	NA	NA	NA
"hg101"	"L2"	7	1	TRUE	7	24	0.291666666666667	NA	NA	NA
"hg101"	"L2"	8	1	TRUE	11	24	0.458333333333333	NA	NA	NA
"hg101"	"L2"	8	2	FALSE	19	24	0.791666666666667	NA	NA	NA
"hg101"	"L2"	9	1	TRUE	16	23	0.695652173913043	NA	NA	NA
"hg101"	"L2"	9	2	FALSE	9	23	0.391304347826087	NA	NA	NA
"hg101"	"L2"	9	3	TRUE	15	23	0.652173913043478	NA	NA	NA
"hg101"	"L2"	9	4	FALSE	7	23	0.304347826086957	NA	NA	NA
"hg101"	"L2"	9	5	FALSE	6	23	0.260869565217391	NA	NA	NA
"hg101"	"L2"	10	1	FALSE	10	22	0.454545454545455	NA	NA	NA
"hg101"	"L2"	10	2	TRUE	14	22	0.636363636363636	NA	NA	NA
"hg101"	"L2"	10	3	FALSE	10	22	0.454545454545455	NA	NA	NA
"hg101"	"L2"	10	4	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg101"	"L2"	11	1	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg101"	"L2"	12	1	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg101"	"L2"	12	2	TRUE	8	22	0.363636363636364	NA	NA	NA
"hg101"	"L2"	13	1	FALSE	5	22	0.227272727272727	NA	NA	NA
"hg101"	"L2"	13	2	TRUE	17	21	0.80952380952381	NA	NA	NA
"hg101"	"L2"	13	3	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg101"	"L2"	14	1	TRUE	22	22	1	NA	NA	NA
"hg101"	"L2"	14	2	TRUE	12	22	0.545454545454545	NA	NA	NA
"hg101"	"L2"	14	3	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg101"	"L2"	15	1	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg101"	"L2"	15	2	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg101"	"L2"	15	3	FALSE	5	22	0.227272727272727	NA	NA	NA
"hg101"	"L2"	16	1	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg101"	"L2"	16	2	FALSE	15	22	0.681818181818182	NA	NA	NA
"hg101"	"L2"	16	3	FALSE	11	22	0.5	NA	NA	NA
"hg101"	"L2"	16	4	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg101"	"L2"	16	5	TRUE	5	22	0.227272727272727	NA	NA	NA
"hg101"	"L2"	17	1	FALSE	2	22	0.090909090909091	NA	NA	NA
"hg101"	"L2"	17	2	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg101"	"L2"	17	3	FALSE	12	22	0.545454545454545	NA	NA	NA
"hg101"	"L2"	17	4	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg101"	"L2"	17	5	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg101"	"L2"	18	1	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg101"	"L2"	18	2	TRUE	5	22	0.227272727272727	NA	NA	NA
"hg101"	"L2"	19	1	TRUE	16	22	0.727272727272727	NA	NA	NA
"hg101"	"L2"	19	2	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg101"	"L2"	19	3	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg101"	"L2"	20	1	TRUE	6	22	0.272727272727273	NA	NA	NA
"hg101"	"L2"	20	2	TRUE	21	22	0.954545454545455	NA	NA	NA
"hg101"	"L2"	21	1	FALSE	18	22	0.818181818181818	NA	NA	NA
"hg101"	"L2"	21	2	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg101"	"L2"	21	3	FALSE	16	22	0.727272727272727	NA	NA	NA
"hg101"	"L2"	22	1	FALSE	7	22	0.318181818181818	NA	NA	NA
"hg101"	"L2"	22	2	TRUE	16	22	0.727272727272727	NA	NA	NA
"hg101"	"L2"	22	3	TRUE	12	22	0.545454545454545	NA	NA	NA
"hg101"	"L2"	22	4	FALSE	11	22	0.5	NA	NA	NA
"hg101"	"L2"	22	5	TRUE	17	22	0.772727272727273	NA	NA	NA
"hg101"	"L2"	23	1	TRUE	14	22	0.636363636363636	NA	NA	NA
"hg101"	"L2"	23	2	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg101"	"L2"	23	3	TRUE	20	22	0.909090909090909	NA	NA	NA
"hg101"	"L2"	24	1	TRUE	19	22	0.863636363636364	NA	NA	NA
"hg101"	"L2"	25	1	TRUE	18	22	0.818181818181818	NA	NA	NA
"hg102"	"L2"	1	1	FALSE	15	23	0.652173913043478	NA	NA	NA
"hg102"	"L2"	2	1	TRUE	10	23	0.434782608695652	NA	NA	NA
"hg102"	"L2"	2	2	FALSE	12	23	0.521739130434783	NA	NA	NA
"hg102"	"L2"	2	3	TRUE	6	23	0.260869565217391	NA	NA	NA
"hg102"	"L2"	3	1	TRUE	8	23	0.347826086956522	NA	NA	NA
"hg102"	"L2"	3	2	FALSE	7	23	0.304347826086957	NA	NA	NA
"hg102"	"L2"	3	3	TRUE	21	23	0.91304347826087	NA	NA	NA
"hg102"	"L2"	4	1	FALSE	16	23	0.695652173913043	NA	NA	NA
"hg102"	"L2"	4	2	FALSE	16	23	0.695652173913043	NA	NA	NA
"hg102"	"L2"	4	3	FALSE	14	23	0.608695652173913	NA	NA	NA
"hg102"	"L2"	5	1	FALSE	6	23	0.260869565217391	NA	NA	NA
"hg102"	"L2"	6	1	FALSE	10	23	0.434782608695652	NA	NA	NA
"hg102"	"L2"	6	2	FALSE	7	23	0.304347826086957	NA	NA	NA
"hg102"	"L2"	6	3	FALSE	19	23	0.826086956521739	NA	NA	NA
"hg102"	"L2"	6	4	FALSE	5	23	0.217391304347826	NA	NA	NA
"hg102"	"L2"	6	5	FALSE	14	23	0.608695652173913	NA	NA	NA
"hg102"	"L2"	7	1	TRUE	2	23	0.0869565217391304	NA	NA	NA
"hg102"	"L2"	7	2	FALSE	8	23	0.347826086956522	NA	NA	NA
"hg102"	"L2"	7	3	FALSE	14	23	0.608695652173913	NA	NA	NA
"hg102"	"L2"	7	4	TRUE	2	23	0.0869565217391304	NA	NA	NA
"hg102"	"L2"	8	1	TRUE	8	23	0.347826086956522	NA	NA	NA
"hg102"	"L2"	8	2	TRUE	7	23	0.304347826086957	NA	NA	NA
"hg102"	"L2"	8	3	FALSE	13	23	0.565217391304348	NA	NA	NA
"hg102"	"L2"	8	4	FALSE	12	23	0.521739130434783	NA	NA	NA
"hg102"	"L2"	9	1	FALSE	7	23	0.304347826086957	NA	NA	NA
"hg102"	"L2"	9	2	TRUE	6	23	0.260869565217391	NA	NA	NA
"hg102"	"L2"	9	3	TRUE	6	23	0.260869565217391	NA	NA	NA
"hg102"	"L2"	9	4	TRUE	11	23	0.478260869565217	NA	NA	NA
"hg102"	"L2"	9	5	TRUE	6	23	0.260869565217391	NA	NA	NA
"hg102"	"L2"	10	1	TRUE	16	23	0.695652173913043	NA	NA	NA
"hg102"	"L2"	10	2	FALSE	7	23	0.304347826086957	NA	NA	NA
"hg102"	"L2"	10	3	TRUE	18	23	0.782608695652174	NA	NA	NA
"hg102"	"L2"	10	4	TRUE	19	23	0.826086956521739	NA	NA	NA
"hg102"	"L2"	10	5	TRUE	7	23	0.304347826086957	NA	NA	NA
"hg102"	"L2"	11	1	FALSE	16	23	0.695652173913043	NA	NA	NA
"hg102"	"L2"	11	2	FALSE	12	23	0.521739130434783	NA	NA	NA
"hg102"	"L2"	12	1	TRUE	15	23	0.652173913043478	NA	NA	NA
"hg102"	"L2"	12	2	TRUE	15	23	0.652173913043478	NA	NA	NA
"hg102"	"L2"	12	3	FALSE	4	23	0.173913043478261	NA	NA	NA
"hg102"	"L2"	12	4	TRUE	12	23	0.521739130434783	NA	NA	NA
"hg102"	"L2"	13	1	FALSE	13	23	0.565217391304348	NA	NA	NA
"hg102"	"L2"	13	2	TRUE	12	23	0.521739130434783	NA	NA	NA
"hg102"	"L2"	13	3	FALSE	13	23	0.565217391304348	NA	NA	NA
"hg102"	"L2"	13	4	TRUE	10	23	0.434782608695652	NA	NA	NA
"hg102"	"L2"	13	5	FALSE	17	23	0.739130434782609	NA	NA	NA
"hg102"	"L2"	14	1	TRUE	10	23	0.434782608695652	NA	NA	NA
"hg102"	"L2"	14	2	FALSE	4	23	0.173913043478261	NA	NA	NA
"hg102"	"L2"	14	3	TRUE	12	23	0.521739130434783	NA	NA	NA
"hg102"	"L2"	15	1	TRUE	10	23	0.434782608695652	NA	NA	NA
"hg102"	"L2"	15	2	FALSE	3	23	0.130434782608696	NA	NA	NA
"hg102"	"L2"	15	3	TRUE	19	23	0.826086956521739	NA	NA	NA
"hg102"	"L2"	15	4	TRUE	19	23	0.826086956521739	NA	NA	NA
"hg102"	"L2"	15	5	TRUE	19	23	0.826086956521739	NA	NA	NA
"hg102"	"L2"	16	1	FALSE	6	23	0.260869565217391	NA	NA	NA
"hg102"	"L2"	16	2	TRUE	16	23	0.695652173913043	NA	NA	NA
"hg102"	"L2"	16	3	TRUE	17	23	0.739130434782609	NA	NA	NA
"hg102"	"L2"	17	1	FALSE	4	23	0.173913043478261	NA	NA	NA
"hg102"	"L2"	17	2	TRUE	19	23	0.826086956521739	NA	NA	NA
"hg102"	"L2"	17	3	FALSE	4	23	0.173913043478261	NA	NA	NA
"hg102"	"L2"	17	4	TRUE	18	23	0.782608695652174	NA	NA	NA
"hg102"	"L2"	18	1	FALSE	5	23	0.217391304347826	NA	NA	NA
"hg102"	"L2"	19	1	FALSE	1	23	0.0434782608695652	NA	NA	NA
